"inspection_id","establishment_name","address","inspection_date.x","establishment_type.y","region","risk_category","inspection_date.y","inspection_time_in","inspector_badge_number","inspector_comments","year.y","lat","long","riskLvl","popInfo"
831592,"subway","1776 g","2016-09-06","restaurant total","nw",3,"2016-09-06","01:40 PM",82,"items abated from the previous inspection: 1005.1, 1600.1 items pending from the previous inspection: 1801.1, 4310.2 failure to comply with 3-day notice for 3210.1. further action shall be taken.",2016,38.898314,-77.033644,"Risk Cat 3","<b> Establishment Name:   </b> subway <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1776 g nw <br> <b>Inspection Date:   </b> 2016-09-06 <br> <b>Inspection Time:   </b> 01:40 PM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> items abated from the previous inspection: 1005.1, 1600.1 items pending from the previous inspection: 1801.1, 4310.2 failure to comply with 3-day notice for 3210.1. further action shall be taken."
183616,"coffee bean & tea leaf","1919 connecticut","2013-07-16","restaurant total","nw",3,"2013-07-16","05:40 PM",624,"the business has no written employee's health policy for food-borne illness,a copy is given to the pic. cfpm gordon garr  fs- 46779  exp. 03-18-2014 thermocouple in ice & water: 32°f no consumer advisory notice printed on menu or posted, a copy is given to the pic most recent pest control service date: 7/10/2013 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 117.4°f",2013,38.916146,-77.046305,"Risk Cat 3","<b> Establishment Name:   </b> coffee bean & tea leaf <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1919 connecticut nw <br> <b>Inspection Date:   </b> 2013-07-16 <br> <b>Inspection Time:   </b> 05:40 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business has no written employee's health policy for food-borne illness,a copy is given to the pic. cfpm gordon garr  fs- 46779  exp. 03-18-2014 thermocouple in ice & water: 32°f no consumer advisory notice printed on menu or posted, a copy is given to the pic most recent pest control service date: 7/10/2013 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 117.4°f"
812321,"siam house dc","3520 connecticut","2015-07-28","restaurant total","nw",3,"2015-07-28","02:28 PM",29,"license restored",2015,38.935792,-77.058694,"Risk Cat 3","<b> Establishment Name:   </b> siam house dc <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3520 connecticut nw <br> <b>Inspection Date:   </b> 2015-07-28 <br> <b>Inspection Time:   </b> 02:28 PM <br> <b>Inspector Badge No.:   </b> 29 <br> <br> <b>Inspector Comment:   </b> license restored"
838597,"pie five","429 l'enfant","2017-05-17","delicatessen","sw",3,"2017-05-17","10:44 AM",88,"correct items stated within 3 and 14 days. if you have any questions please contact area supervisor at food.safety@dc.gov for efficient response.",2017,38.873858,-76.969887,"Risk Cat 3","<b> Establishment Name:   </b> pie five <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 429 l'enfant sw <br> <b>Inspection Date:   </b> 2017-05-17 <br> <b>Inspection Time:   </b> 10:44 AM <br> <b>Inspector Badge No.:   </b> 88 <br> <br> <b>Inspector Comment:   </b> correct items stated within 3 and 14 days. if you have any questions please contact area supervisor at food.safety@dc.gov for efficient response."
833914,"marios pizza","1401 25th","2016-12-14","delicatessen","se",3,"2016-12-14","11:00 AM",422,"3-day notice abated from inspection conducted on 12/06/2016. if you have any questions, please contact the departement at food.safety@dc.gov",2016,38.873303,-76.970965,"Risk Cat 3","<b> Establishment Name:   </b> marios pizza <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1401 25th se <br> <b>Inspection Date:   </b> 2016-12-14 <br> <b>Inspection Time:   </b> 11:00 AM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> 3-day notice abated from inspection conducted on 12/06/2016. if you have any questions, please contact the departement at food.safety@dc.gov"
611625,"pizza hut","3905 dix","2015-04-17","delicatessen","ne",3,"2015-04-17","10:40 AM",26,"cfpm: george j. renier, prometric #6203040801, exam date: 12/30/2015 correct violation in additional 5 days. failure to correct violation within stated time period may result in further legal action. if you have questions, please call the area supervisor mrs. jacqueline coleman at (202) 442 5928",2015,38.893213,-76.948805,"Risk Cat 3","<b> Establishment Name:   </b> pizza hut <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3905 dix ne <br> <b>Inspection Date:   </b> 2015-04-17 <br> <b>Inspection Time:   </b> 10:40 AM <br> <b>Inspector Badge No.:   </b> 26 <br> <br> <b>Inspector Comment:   </b> cfpm: george j. renier, prometric #6203040801, exam date: 12/30/2015 correct violation in additional 5 days. failure to correct violation within stated time period may result in further legal action. if you have questions, please call the area supervisor mrs. jacqueline coleman at (202) 442 5928"
199809,"bertucci's brick oven","1218 connecticut","2013-11-07","restaurant total","nw",3,"2013-11-07","10:30 AM",107,"certified food manager james p. winters fs#57231 expire 9-26-15. correct non critical violations within 45 days. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037.",2013,38.906446,-77.041668,"Risk Cat 3","<b> Establishment Name:   </b> bertucci's brick oven <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1218 connecticut nw <br> <b>Inspection Date:   </b> 2013-11-07 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager james p. winters fs#57231 expire 9-26-15. correct non critical violations within 45 days. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037."
838348,"lillies restaurant and bar","2915 connecticut","2017-05-10","restaurant total","nw",3,"2017-05-10","12:20 PM",607,"correct items stated within the timeframes indicated for each observation. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov.",2017,38.928254,-77.054157,"Risk Cat 3","<b> Establishment Name:   </b> lillies restaurant and bar <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2915 connecticut nw <br> <b>Inspection Date:   </b> 2017-05-10 <br> <b>Inspection Time:   </b> 12:20 PM <br> <b>Inspector Badge No.:   </b> 607 <br> <br> <b>Inspector Comment:   </b> correct items stated within the timeframes indicated for each observation. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov."
118925,"top of the trade cafeteria (ftc)","600 pennsylvania","2012-11-28","restaurant total","nw",3,"2012-11-28","12:30 PM",64,"correct stated items within 45days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928",2012,38.892759,-77.019899,"Risk Cat 3","<b> Establishment Name:   </b> top of the trade cafeteria (ftc) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 600 pennsylvania nw <br> <b>Inspection Date:   </b> 2012-11-28 <br> <b>Inspection Time:   </b> 12:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 45days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928"
8792,"bourbon (n)","2321 18th","2010-08-28","restaurant total","nw",3,"2010-08-28","08:45 PM",650,"certified food protection manager:  caleb r. marindin (cfpm# 36839; expiration date 8/6/2011) if you have any questions, please call area supervisor, mrs. jacqueline coleman, at 202-535-2186.",2010,38.91989,-77.041691,"Risk Cat 3","<b> Establishment Name:   </b> bourbon (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2321 18th nw <br> <b>Inspection Date:   </b> 2010-08-28 <br> <b>Inspection Time:   </b> 08:45 PM <br> <b>Inspector Badge No.:   </b> 650 <br> <br> <b>Inspector Comment:   </b> certified food protection manager:  caleb r. marindin (cfpm# 36839; expiration date 8/6/2011) if you have any questions, please call area supervisor, mrs. jacqueline coleman, at 202-535-2186."
203293,"plaza east cafe","400 7th","2014-04-25","restaurant total","sw",3,"2014-04-25","12:40 PM",87,"correct items stated within 5 and 45 days. if you have any questions, please call area supervisor mrs. coleman at 202-442-5928.",2014,38.883962,-77.022098,"Risk Cat 3","<b> Establishment Name:   </b> plaza east cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 400 7th sw <br> <b>Inspection Date:   </b> 2014-04-25 <br> <b>Inspection Time:   </b> 12:40 PM <br> <b>Inspector Badge No.:   </b> 87 <br> <br> <b>Inspector Comment:   </b> correct items stated within 5 and 45 days. if you have any questions, please call area supervisor mrs. coleman at 202-442-5928."
832713,"new course restaurant","500 3rd","2016-10-20","restaurant total","nw",3,"2016-10-20","01:30 PM",54,"3 and 14 day notice abated from the inspection conducted on 9/16/2016. no objection to issuance of catering license.(9393) please submit questions to the area supervisor at food.safety@dc.gov",2016,38.896708,-77.015255,"Risk Cat 3","<b> Establishment Name:   </b> new course restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 500 3rd nw <br> <b>Inspection Date:   </b> 2016-10-20 <br> <b>Inspection Time:   </b> 01:30 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> 3 and 14 day notice abated from the inspection conducted on 9/16/2016. no objection to issuance of catering license.(9393) please submit questions to the area supervisor at food.safety@dc.gov"
142323,"au bon pain","800 north capitol","2012-04-05","restaurant total","nw",3,"2012-04-05","10:00 AM",611,"cfpm: barka mbengue fs-46146 exp 12/16/3013. cease and desist operations. summary suspension (in order for license to  be restored, a re-inspection fee of $100.00 during  normal business hours or $400.00 after business hours must  be paid and all items must  be abated approved by doh. if you have  any  questions,please call the area supervisor jacqueline coleman on (202)442-5928.",2012,38.898916,-77.009065,"Risk Cat 3","<b> Establishment Name:   </b> au bon pain <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 800 north capitol nw <br> <b>Inspection Date:   </b> 2012-04-05 <br> <b>Inspection Time:   </b> 10:00 AM <br> <b>Inspector Badge No.:   </b> 611 <br> <br> <b>Inspector Comment:   </b> cfpm: barka mbengue fs-46146 exp 12/16/3013. cease and desist operations. summary suspension (in order for license to  be restored, a re-inspection fee of $100.00 during  normal business hours or $400.00 after business hours must  be paid and all items must  be abated approved by doh. if you have  any  questions,please call the area supervisor jacqueline coleman on (202)442-5928."
179437,"denny's restaurant","4445 benning","2013-02-12","restaurant total","ne",3,"2013-02-12","09:50 AM",611,"the inspection report was submitted 02/11/2013.",2013,38.89063,-76.938172,"Risk Cat 3","<b> Establishment Name:   </b> denny's restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 4445 benning ne <br> <b>Inspection Date:   </b> 2013-02-12 <br> <b>Inspection Time:   </b> 09:50 AM <br> <b>Inspector Badge No.:   </b> 611 <br> <br> <b>Inspector Comment:   </b> the inspection report was submitted 02/11/2013."
9568,"teaism","2009 r","2010-09-21","restaurant total","nw",3,"2010-09-21","10:00 AM",107,"certified food manager - rubelio hernandez #38490 expire on 2-20-12 correct items stated within 45 days veggies 40 degree, gad pavho 40 degree, miso soup 189 degree, ginger 39 degree, sweet potato 41 degree",2010,38.912681,-77.045231,"Risk Cat 3","<b> Establishment Name:   </b> teaism <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2009 r nw <br> <b>Inspection Date:   </b> 2010-09-21 <br> <b>Inspection Time:   </b> 10:00 AM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager - rubelio hernandez #38490 expire on 2-20-12 correct items stated within 45 days veggies 40 degree, gad pavho 40 degree, miso soup 189 degree, ginger 39 degree, sweet potato 41 degree"
203935,"noodles & company","1140 19th","2014-05-27","restaurant total","nw",3,"2014-05-27","12:45 PM",59,"cfpm-card is expired. manager weifer hatcher will be attending certified food manager's class. most items have been abated. cutting boards are on order. if you have any questions you may contact the area supervisor at 202-535-2180",2014,38.905322,-77.043375,"Risk Cat 3","<b> Establishment Name:   </b> noodles & company <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1140 19th nw <br> <b>Inspection Date:   </b> 2014-05-27 <br> <b>Inspection Time:   </b> 12:45 PM <br> <b>Inspector Badge No.:   </b> 59 <br> <br> <b>Inspector Comment:   </b> cfpm-card is expired. manager weifer hatcher will be attending certified food manager's class. most items have been abated. cutting boards are on order. if you have any questions you may contact the area supervisor at 202-535-2180"
94119,"corner market house of kabob","2029 p","2011-03-22","restaurant total","nw",3,"2011-03-22","11:00 AM",107,"certified food manager - najib sidiqi fs#45747 expire on 9-24-13 food temperatures- chicken curry 141 degree, lamb curry 140 degree. correct critical violations stated within 5 days and non-critical violations stated within 45 days. if you have any questions, please contact area supervisor mr. ronnie taylor on (202)535-2180.",2011,38.909716,-77.045884,"Risk Cat 3","<b> Establishment Name:   </b> corner market house of kabob <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2029 p nw <br> <b>Inspection Date:   </b> 2011-03-22 <br> <b>Inspection Time:   </b> 11:00 AM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager - najib sidiqi fs#45747 expire on 9-24-13 food temperatures- chicken curry 141 degree, lamb curry 140 degree. correct critical violations stated within 5 days and non-critical violations stated within 45 days. if you have any questions, please contact area supervisor mr. ronnie taylor on (202)535-2180."
126216,"service center cafeteria","2244 10th","2012-02-24","restaurant total","nw",3,"2012-02-24","11:02 AM",19,"cfpm-gary powell,fs-46185,expiration date-11/04/2012 correct items stated within 5 days correct items stated within 45 days if you have any questions,please contact the area supervisor mr. ronnie taylor at 202-442-9037. norovirus fact sheets issued and discussed during the inspection. employee health policy forms, issued and discussed during the inspection. all food items preparaed and transported from the blackburn center main kitchen located on the basement level. sushi prepared on a daily basis,by tsunami prepared in the main kitchen. establishment non-food and food contact surfaces sanitized during the inspection using sanitizer supplied from the main kitchen. all kitchen staff instructed to wear gloves while working in the establishment. water level increased in the steam table at call, low level of water in unit.",2012,38.919788,-77.026067,"Risk Cat 3","<b> Establishment Name:   </b> service center cafeteria <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2244 10th nw <br> <b>Inspection Date:   </b> 2012-02-24 <br> <b>Inspection Time:   </b> 11:02 AM <br> <b>Inspector Badge No.:   </b> 19 <br> <br> <b>Inspector Comment:   </b> cfpm-gary powell,fs-46185,expiration date-11/04/2012 correct items stated within 5 days correct items stated within 45 days if you have any questions,please contact the area supervisor mr. ronnie taylor at 202-442-9037. norovirus fact sheets issued and discussed during the inspection. employee health policy forms, issued and discussed during the inspection. all food items preparaed and transported from the blackburn center main kitchen located on the basement level. sushi prepared on a daily basis,by tsunami prepared in the main kitchen. establishment non-food and food contact surfaces sanitized during the inspection using sanitizer supplied from the main kitchen. all kitchen staff instructed to wear gloves while working in the establishment. water level increased in the steam table at call, low level of water in unit."
